23.3580 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
25.6150 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000250EC314DC0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000250EC314E20>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000250EC3147C0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000250F6409E40>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.6151 	EXP 	window1: backgroundImage = ''
25.6152 	EXP 	window1: backgroundFit = 'none'
25.6153 	EXP 	window1: mouseVisible = False
31.3690 	INFO 	keyboard.Keyboard is using iohub backend.
31.3691 	INFO 	keyboard.Keyboard is using iohub backend.
31.3692 	INFO 	keyboard.Keyboard is using iohub backend.
31.3693 	INFO 	keyboard.Keyboard is using iohub backend.
31.3694 	EXP 	solo.final: status = STARTED
31.3699 	EXP 	window1: mouseVisible = False
31.6670 	EXP 	Created instructionText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05000000000000001, italic=False, languageStyle='LTR', name='instructionText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
31.6673 	EXP 	window1: mouseVisible = False
